channel x_pos y_pos z_pos
6958 120 50 120
6959 120 50 110
6960 130 50 2500
6961 130 50 2490
6962 130 50 2480
6963 130 50 2470
6964 130 50 2460
6965 130 50 2450
6966 130 50 2440
6967 130 50 2430
6968 130 50 2420
6969 130 50 2410
6970 130 50 2400
6971 130 50 2390
6972 130 50 2380
6973 130 50 2370
6974 130 50 2360
6975 130 50 2350
6976 130 50 2340
6977 130 50 2330
6978 130 50 2320
6979 130 50 2310
6980 130 50 2300
6981 130 50 2290
6982 130 50 2280
6983 130 50 2270
6984 130 50 2260
6985 130 50 2250
6986 130 50 2240
6987 130 50 2230
6988 130 50 2220
6989 130 50 2210
6990 130 50 2200
6991 130 50 2190
6992 130 50 2180
6993 130 50 2170
6994 130 50 2160
6995 130 50 2150
6996 130 50 2140
6997 130 50 2130
6998 130 50 2120
6999 130 50 2110
7000 130 50 2100
7001 130 50 2090
7002 130 50 2080
7003 130 50 2070
7004 130 50 2060
7005 130 50 2050
7006 130 50 2040
7007 130 50 2030
7008 130 50 2020
7009 130 50 2010
7010 130 50 2000
7011 130 50 1990
7012 130 50 1980
7013 130 50 1970
7014 130 50 1960
7015 130 50 1950
7016 130 50 1940
7017 130 50 1930
7018 130 50 1920
7019 130 50 1910
7020 130 50 1900
7021 130 50 1890
7022 130 50 1880
7023 130 50 1870
7024 130 50 1860
7025 130 50 1850
7026 130 50 1840
7027 130 50 1830
7028 130 50 1820
7029 130 50 1810
7030 130 50 1800
7031 130 50 1790
7032 130 50 1780
7033 130 50 1770
7034 130 50 1760
7035 130 50 1750
7036 130 50 1740
7037 130 50 1730
7038 130 50 1720
7039 130 50 1710
7040 130 50 1700
7041 130 50 1690
7042 130 50 1680
7043 130 50 1670
7044 130 50 1660
7045 130 50 1650
7046 130 50 1640
7047 130 50 1630
7048 130 50 1620
7049 130 50 1610
7050 130 50 1600
7051 130 50 1590
7052 130 50 1580
7053 130 50 1570
7054 130 50 1560
7055 130 50 1550
7056 130 50 1540
7057 130 50 1530
7058 130 50 1520
7059 130 50 1510
7060 130 50 1500
7061 130 50 1490
7062 130 50 1480
7063 130 50 1470
7064 130 50 1460
7065 130 50 1450
7066 130 50 1440
7067 130 50 1430
7068 130 50 1420
7069 130 50 1410
7070 130 50 1400
7071 130 50 1390
7072 130 50 1380
7073 130 50 1370
7074 130 50 1360
7075 130 50 1350
7076 130 50 1340
7077 130 50 1330
7078 130 50 1320
7079 130 50 1310
7080 130 50 1300
7081 130 50 1290
7082 130 50 1280
7083 130 50 1270
7084 130 50 1260
7085 130 50 1250
7086 130 50 1240
7087 130 50 1230
7088 130 50 1220
7089 130 50 1210
7090 130 50 1200
7091 130 50 1190
7092 130 50 1180
7093 130 50 1170
7094 130 50 1160
7095 130 50 1150
7096 130 50 1140
7097 130 50 1130
7098 130 50 1120
7099 130 50 1110
7100 130 50 1100
7101 130 50 1090
7102 130 50 1080
7103 130 50 1070
7104 130 50 1060
7105 130 50 1050
7106 130 50 1040
7107 130 50 1030
7108 130 50 1020
7109 130 50 1010
7110 130 50 1000
7111 130 50 990
7112 130 50 980
7113 130 50 970
7114 130 50 960
7115 130 50 950
7116 130 50 940
7117 130 50 930
7118 130 50 920
7119 130 50 910
7120 130 50 900
7121 130 50 890
7122 130 50 880
7123 130 50 870
7124 130 50 860
7125 130 50 850
7126 130 50 840
7127 130 50 830
7128 130 50 820
7129 130 50 810
7130 130 50 800
7131 130 50 790
7132 130 50 780
7133 130 50 770
7134 130 50 760
7135 130 50 750
7136 130 50 740
7137 130 50 730
7138 130 50 720
7139 130 50 710
7140 130 50 700
7141 130 50 690
7142 130 50 680
7143 130 50 670
7144 130 50 660
7145 130 50 650
7146 130 50 640
7147 130 50 630
7148 130 50 620
7149 130 50 610
7150 130 50 600
7151 130 50 590
7152 130 50 580
7153 130 50 570
7154 130 50 560
7155 130 50 550
7156 130 50 540
7157 130 50 530
7158 130 50 520
7159 130 50 510
7160 130 50 500
7161 130 50 490
7162 130 50 480
7163 130 50 470
7164 130 50 460
7165 130 50 450
7166 130 50 440
7167 130 50 430
7168 130 50 420
7169 130 50 410
7170 130 50 400
7171 130 50 390
7172 130 50 380
7173 130 50 370
7174 130 50 360
7175 130 50 350
7176 130 50 340
7177 130 50 330
7178 130 50 320
7179 130 50 310
7180 130 50 300
7181 130 50 290
7182 130 50 280
7183 130 50 270
7184 130 50 260
7185 130 50 250
7186 130 50 240
7187 130 50 230
7188 130 50 220
7189 130 50 210
7190 130 50 200
7191 130 50 190
7192 130 50 180
7193 130 50 170
7194 130 50 160
7195 130 50 150
7196 130 50 140
7197 130 50 130
7198 130 50 120
7199 130 50 110
7200 140 50 2500
7201 140 50 2490
7202 140 50 2480
7203 140 50 2470
7204 140 50 2460
7205 140 50 2450
7206 140 50 2440
7207 140 50 2430
7208 140 50 2420
7209 140 50 2410
7210 140 50 2400
7211 140 50 2390
7212 140 50 2380
7213 140 50 2370
7214 140 50 2360
7215 140 50 2350
7216 140 50 2340
7217 140 50 2330
7218 140 50 2320
7219 140 50 2310
7220 140 50 2300
7221 140 50 2290
7222 140 50 2280
7223 140 50 2270
7224 140 50 2260
7225 140 50 2250
7226 140 50 2240
7227 140 50 2230
7228 140 50 2220
7229 140 50 2210
7230 140 50 2200
7231 140 50 2190
7232 140 50 2180
7233 140 50 2170
7234 140 50 2160
7235 140 50 2150
7236 140 50 2140
7237 140 50 2130
7238 140 50 2120
7239 140 50 2110
7240 140 50 2100
7241 140 50 2090
7242 140 50 2080
7243 140 50 2070
7244 140 50 2060
7245 140 50 2050
7246 140 50 2040
7247 140 50 2030
7248 140 50 2020
7249 140 50 2010
7250 140 50 2000
7251 140 50 1990
7252 140 50 1980
7253 140 50 1970
7254 140 50 1960
7255 140 50 1950
7256 140 50 1940
7257 140 50 1930
7258 140 50 1920
7259 140 50 1910
7260 140 50 1900
7261 140 50 1890
7262 140 50 1880
7263 140 50 1870
7264 140 50 1860
7265 140 50 1850
7266 140 50 1840
7267 140 50 1830
7268 140 50 1820
7269 140 50 1810
7270 140 50 1800
7271 140 50 1790
7272 140 50 1780
7273 140 50 1770
7274 140 50 1760
7275 140 50 1750
7276 140 50 1740
7277 140 50 1730
7278 140 50 1720
7279 140 50 1710
7280 140 50 1700
7281 140 50 1690
7282 140 50 1680
7283 140 50 1670
7284 140 50 1660
7285 140 50 1650
7286 140 50 1640
7287 140 50 1630
7288 140 50 1620
7289 140 50 1610
7290 140 50 1600
7291 140 50 1590
7292 140 50 1580
7293 140 50 1570
7294 140 50 1560
7295 140 50 1550
7296 140 50 1540
7297 140 50 1530
7298 140 50 1520
7299 140 50 1510
7300 140 50 1500
7301 140 50 1490
7302 140 50 1480
7303 140 50 1470
7304 140 50 1460
7305 140 50 1450
7306 140 50 1440
7307 140 50 1430
7308 140 50 1420
7309 140 50 1410
7310 140 50 1400
7311 140 50 1390
7312 140 50 1380
7313 140 50 1370
7314 140 50 1360
7315 140 50 1350
7316 140 50 1340
7317 140 50 1330
7318 140 50 1320
7319 140 50 1310
7320 140 50 1300
7321 140 50 1290
7322 140 50 1280
7323 140 50 1270
7324 140 50 1260
7325 140 50 1250
7326 140 50 1240
7327 140 50 1230
7328 140 50 1220
7329 140 50 1210
7330 140 50 1200
7331 140 50 1190
7332 140 50 1180
7333 140 50 1170
7334 140 50 1160
7335 140 50 1150
7336 140 50 1140
7337 140 50 1130
7338 140 50 1120
7339 140 50 1110
7340 140 50 1100
7341 140 50 1090
7342 140 50 1080
7343 140 50 1070
7344 140 50 1060
7345 140 50 1050
7346 140 50 1040
7347 140 50 1030
7348 140 50 1020
7349 140 50 1010
7350 140 50 1000
7351 140 50 990
7352 140 50 980
7353 140 50 970
7354 140 50 960
7355 140 50 950
7356 140 50 940
7357 140 50 930
7358 140 50 920
7359 140 50 910
7360 140 50 900
7361 140 50 890
7362 140 50 880
7363 140 50 870
7364 140 50 860
7365 140 50 850
7366 140 50 840
7367 140 50 830
7368 140 50 820
7369 140 50 810
7370 140 50 800
7371 140 50 790
7372 140 50 780
7373 140 50 770
7374 140 50 760
7375 140 50 750
7376 140 50 740
7377 140 50 730
7378 140 50 720
7379 140 50 710
7380 140 50 700
7381 140 50 690
7382 140 50 680
7383 140 50 670
7384 140 50 660
7385 140 50 650
7386 140 50 640
7387 140 50 630
7388 140 50 620
7389 140 50 610
7390 140 50 600
7391 140 50 590
7392 140 50 580
7393 140 50 570
7394 140 50 560
7395 140 50 550
7396 140 50 540
7397 140 50 530
7398 140 50 520
7399 140 50 510
7400 140 50 500
7401 140 50 490
7402 140 50 480
7403 140 50 470
7404 140 50 460
7405 140 50 450
7406 140 50 440
7407 140 50 430
7408 140 50 420
7409 140 50 410
7410 140 50 400
7411 140 50 390
7412 140 50 380
7413 140 50 370
7414 140 50 360
7415 140 50 350
7416 140 50 340
7417 140 50 330
7418 140 50 320
7419 140 50 310
7420 140 50 300
7421 140 50 290
7422 140 50 280
7423 140 50 270
7424 140 50 260
7425 140 50 250
7426 140 50 240
7427 140 50 230
7428 140 50 220
7429 140 50 210
7430 140 50 200
7431 140 50 190
7432 140 50 180
7433 140 50 170
7434 140 50 160
7435 140 50 150
7436 140 50 140
7437 140 50 130
7438 140 50 120
7439 140 50 110
7440 150 50 2500
7441 150 50 2490
7442 150 50 2480
7443 150 50 2470
7444 150 50 2460
7445 150 50 2450
7446 150 50 2440
7447 150 50 2430
7448 150 50 2420
7449 150 50 2410
7450 150 50 2400
7451 150 50 2390
7452 150 50 2380
7453 150 50 2370
7454 150 50 2360
7455 150 50 2350
7456 150 50 2340
7457 150 50 2330
7458 150 50 2320
7459 150 50 2310
7460 150 50 2300
7461 150 50 2290
7462 150 50 2280
7463 150 50 2270
7464 150 50 2260
7465 150 50 2250
7466 150 50 2240
7467 150 50 2230
7468 150 50 2220
7469 150 50 2210
7470 150 50 2200
7471 150 50 2190
7472 150 50 2180
7473 150 50 2170
7474 150 50 2160
7475 150 50 2150
7476 150 50 2140
7477 150 50 2130
7478 150 50 2120
7479 150 50 2110
7480 150 50 2100
7481 150 50 2090
7482 150 50 2080
7483 150 50 2070
7484 150 50 2060
7485 150 50 2050
7486 150 50 2040
7487 150 50 2030
7488 150 50 2020
7489 150 50 2010
7490 150 50 2000
7491 150 50 1990
7492 150 50 1980
7493 150 50 1970
7494 150 50 1960
7495 150 50 1950
7496 150 50 1940
7497 150 50 1930
7498 150 50 1920
7499 150 50 1910
7500 150 50 1900
7501 150 50 1890
7502 150 50 1880
7503 150 50 1870
7504 150 50 1860
7505 150 50 1850
7506 150 50 1840
7507 150 50 1830
7508 150 50 1820
7509 150 50 1810
7510 150 50 1800
7511 150 50 1790
7512 150 50 1780
7513 150 50 1770
7514 150 50 1760
7515 150 50 1750
7516 150 50 1740
7517 150 50 1730
7518 150 50 1720
7519 150 50 1710
7520 150 50 1700
7521 150 50 1690
7522 150 50 1680
7523 150 50 1670
7524 150 50 1660
7525 150 50 1650
7526 150 50 1640
7527 150 50 1630
7528 150 50 1620
7529 150 50 1610
7530 150 50 1600
7531 150 50 1590
7532 150 50 1580
7533 150 50 1570
7534 150 50 1560
7535 150 50 1550
7536 150 50 1540
7537 150 50 1530
7538 150 50 1520
7539 150 50 1510
7540 150 50 1500
7541 150 50 1490
7542 150 50 1480
7543 150 50 1470
7544 150 50 1460
7545 150 50 1450
7546 150 50 1440
7547 150 50 1430
7548 150 50 1420
7549 150 50 1410
7550 150 50 1400
7551 150 50 1390
7552 150 50 1380
7553 150 50 1370
7554 150 50 1360
7555 150 50 1350
7556 150 50 1340
7557 150 50 1330
7558 150 50 1320
7559 150 50 1310
7560 150 50 1300
7561 150 50 1290
7562 150 50 1280
7563 150 50 1270
7564 150 50 1260
7565 150 50 1250
7566 150 50 1240
7567 150 50 1230
7568 150 50 1220
7569 150 50 1210
7570 150 50 1200
7571 150 50 1190
7572 150 50 1180
7573 150 50 1170
7574 150 50 1160
7575 150 50 1150
7576 150 50 1140
7577 150 50 1130
7578 150 50 1120
7579 150 50 1110
7580 150 50 1100
7581 150 50 1090
7582 150 50 1080
7583 150 50 1070
7584 150 50 1060
7585 150 50 1050
7586 150 50 1040
7587 150 50 1030
7588 150 50 1020
7589 150 50 1010
7590 150 50 1000
7591 150 50 990
7592 150 50 980
7593 150 50 970
7594 150 50 960
7595 150 50 950
7596 150 50 940
7597 150 50 930
7598 150 50 920
7599 150 50 910
7600 150 50 900
7601 150 50 890
7602 150 50 880
7603 150 50 870
7604 150 50 860
7605 150 50 850
7606 150 50 840
7607 150 50 830
7608 150 50 820
7609 150 50 810
7610 150 50 800
7611 150 50 790
7612 150 50 780
7613 150 50 770
7614 150 50 760
7615 150 50 750
7616 150 50 740
7617 150 50 730
7618 150 50 720
7619 150 50 710
7620 150 50 700
7621 150 50 690
7622 150 50 680
7623 150 50 670
7624 150 50 660
7625 150 50 650
7626 150 50 640
7627 150 50 630
7628 150 50 620
7629 150 50 610
7630 150 50 600
7631 150 50 590
7632 150 50 580
7633 150 50 570
7634 150 50 560
7635 150 50 550
7636 150 50 540
7637 150 50 530
7638 150 50 520
7639 150 50 510
7640 150 50 500
7641 150 50 490
7642 150 50 480
7643 150 50 470
7644 150 50 460
7645 150 50 450
7646 150 50 440
7647 150 50 430
7648 150 50 420
7649 150 50 410
7650 150 50 400
7651 150 50 390
7652 150 50 380
7653 150 50 370
7654 150 50 360
7655 150 50 350
7656 150 50 340
7657 150 50 330
7658 150 50 320
7659 150 50 310
7660 150 50 300
7661 150 50 290
7662 150 50 280
7663 150 50 270
7664 150 50 260
7665 150 50 250
7666 150 50 240
7667 150 50 230
7668 150 50 220
7669 150 50 210
7670 150 50 200
7671 150 50 190
7672 150 50 180
7673 150 50 170
7674 150 50 160
7675 150 50 150
7676 150 50 140
7677 150 50 130
7678 150 50 120
7679 150 50 110
